id,geometry_type,geometry_coordinates,from,to,startTime,endTime,category,roadNumbers,length,delay
5152c02bceb2c27ed46bfbaad30c13b9,LineString,"((-73.9845970864, 40.7105295825), (-73.9843516643, 40.7105469914), (-73.9836194213, 40.710596613), (-73.9835322495, 40.7106020136), (-73.9832090433, 40.7106247594), (-73.9820650811, 40.7107065937), (-73.9820020492, 40.7107119307), (-73.9816426332, 40.7107320716), (-73.9813677068, 40.7107508782), (-73.9805174465, 40.7108098394), (-73.9803511496, 40.7108273117), (-73.9801526661, 40.7108554581), (-73.9801057274, 40.7108635271), (-73.9800574477, 40.7108728669), (-73.9798965151, 40.710902411), (-73.9797811801, 40.710929223), (-73.9796738918, 40.7109587036), (-73.979612201, 40.7109775101), (-73.9795330758, 40.7110016536), (-73.9794298108, 40.7110365347), (-73.9791924353, 40.7111277081), (-73.9790636892, 40.7111840005), (-73.9790435727, 40.7111934038), (-73.9789175088, 40.7112550966), (-73.9787713285, 40.7113328638), (-73.9786774511, 40.7113905538), (-73.9785634573, 40.7114616497), (-73.9784588511, 40.7115340797), (-73.9783944781, 40.7115823664), (-73.9783515627, 40.7116145151), (-73.9782724376, 40.711681608), (-73.9781772192, 40.7117633775), (-73.9780833418, 40.7118518815), (-73.9779975112, 40.7119403853), (-73.9779157038, 40.712036958), (-73.9778406019, 40.7121295279), (-73.9777574534, 40.7122448429), (-73.9777252669, 40.7122944633), (-73.9777024682, 40.7123280094), (-73.9776608939, 40.7124004385), (-73.9776407774, 40.712433921), (-73.9775817688, 40.7125465671), (-73.9775254424, 40.7126552103), (-73.9773309822, 40.7130213558), (-73.9771928484, 40.7132841941), (-73.9771606619, 40.7133445508), (-73.977058738, 40.7135362942), (-73.9766497011, 40.7143329319), (-73.9765866692, 40.7144536433), (-73.9765625293, 40.7145085987), (-73.9764337833, 40.7147500208), (-73.9764123256, 40.7147875682), (-73.9763922091, 40.7148237815), (-73.9763761158, 40.7148586605), (-73.9763559992, 40.7148948737), (-73.9763372238, 40.7149297527), (-73.9763211305, 40.7149659658), (-73.976301014, 40.714999447), (-73.9762487109, 40.7151040838), (-73.9762004311, 40.7152006519), (-73.9760274286, 40.7155292364), (-73.9757967587, 40.7159892012), (-73.9757149513, 40.7161675955), (-73.9755473132, 40.7165068484), (-73.9755245144, 40.7165497949), (-73.9753716285, 40.7168984482), (-73.9752764101, 40.7171479299), (-73.9752375181, 40.7172498315), (-73.9751262064, 40.7176052153), (-73.9750283058, 40.717963329), (-73.974954545, 40.7183106408), (-73.9749518628, 40.718320043), (-73.9748915131, 40.7186888256), (-73.9748794432, 40.7187733181), (-73.9748606677, 40.7189302325), (-73.9746675487, 40.7205046924), (-73.9746004934, 40.7211202616), (-73.9745844002, 40.7212530306), (-73.9745709891, 40.7213335178), (-73.9745535548, 40.721418007), (-73.9745374615, 40.7215145659), (-73.9745227094, 40.7216124587), (-73.9744824762, 40.7218364491), (-73.974427491, 40.7220483055), (-73.9743577535, 40.7222575566), (-73.9742732639, 40.72246001), (-73.9741874332, 40.7226249833), (-73.9741659756, 40.7226665919), (-73.9740077252, 40.7229307896), (-73.9732808466, 40.724085459), (-73.9731775816, 40.7242504283), (-73.9724735017, 40.7253688675), (-73.9723085458, 40.7256733271), (-73.9721704121, 40.7259321771), (-73.972157001, 40.7259629849), (-73.9720631237, 40.7261654906), (-73.9720389838, 40.7262218338), (-73.9719947274, 40.7263385219), (-73.9719786341, 40.7263800646), (-73.9719102378, 40.7265933039), (-73.9718726869, 40.7267663341), (-73.9718646402, 40.7268078765), (-73.9718606169, 40.7268374136), (-73.9718217249, 40.7271029286), (-73.9717425997, 40.7276782923), (-73.971707731, 40.7279169988), (-73.9716782267, 40.7281006968), (-73.9716648157, 40.728177174), (-73.9716406758, 40.7284212143), (-73.9716406758, 40.7285486332), (-73.9716527457, 40.7287055881), (-73.9716768856, 40.7288624791), (-73.9717090721, 40.7289952327), (-73.9717627163, 40.7291481214), (-73.971823066, 40.7292996758), (-73.971887439, 40.7294243618), (-73.9719182844, 40.7294793683), (-73.9719826574, 40.7295907152), (-73.9720886047, 40.7297342019), (-73.9722039397, 40.7298736866), (-73.9722428317, 40.7299112255), (-73.9723434145, 40.7300131076), (-73.9725244637, 40.7301740606), (-73.9728248711, 40.7304154894), (-73.9730957742, 40.7306367189), (-73.9732687767, 40.7307936689), (-73.9734069104, 40.7309344853), (-73.973530292, 40.7310793029), (-73.9736416037, 40.731229519), (-73.9736550148, 40.7312563229), (-73.9737126823, 40.7313461984), (-73.9737824197, 40.7314722778), (-73.973850816, 40.7316224296), (-73.9738937314, 40.7317324391), (-73.9739312823, 40.7318423849), (-73.9739460344, 40.7319161901), (-73.9740077252, 40.7321682831), (-73.9740841682, 40.7324606438), (-73.9740962381, 40.7325143141), (-73.97417134, 40.7327986068), (-73.9743577535, 40.7335214647), (-73.9744637008, 40.7339398943), (-73.9745294149, 40.7342081121), (-73.9747962947, 40.7352246369), (-73.9748244579, 40.7353399755), (-73.9748365278, 40.7353936434), (-73.9748740788, 40.7355572509), (-73.9748941953, 40.7356685876), (-73.9749102886, 40.7359448644), (-73.9749116297, 40.7361339388), (-73.9748915131, 40.7362586754), (-73.9748620088, 40.7364196133), (-73.9748378689, 40.7364812828), (-73.9748137291, 40.7365590841), (-73.974761426, 40.7366904886), (-73.9746930296, 40.7368406921), (-73.974659502, 40.7369023612), (-73.9746246333, 40.7369654275), (-73.9745884235, 40.7370204278), (-73.9745642836, 40.7370606301), (-73.9744945462, 40.737161231), (-73.9744637008, 40.7372041642), (-73.9743188615, 40.7374079693), (-73.973696589, 40.7382367747), (-73.9736389215, 40.7383105728), (-73.973606735, 40.7383534417), (-73.9734350736, 40.7386015728), (-73.9733143742, 40.7388027063), (-73.9732285435, 40.7389650352), (-73.9731507595, 40.7391420343), (-73.9730568821, 40.739364632), (-73.9729254539, 40.7397508897), (-73.972913384, 40.739788423), (-73.9728449876, 40.7399856154), (-73.9727765913, 40.740213545), (-73.9727149005, 40.7404174044), (-73.9726478453, 40.7407017269), (-73.972631752, 40.7407714579), (-73.9725794489, 40.7409887155), (-73.9724560673, 40.7416002848), (-73.9724185164, 40.7417840085), (-73.9723957176, 40.7419100683), (-73.9723246391, 40.7422574456), (-73.972284406, 40.7424143047), (-73.9722642894, 40.7424894318), (-73.9722093041, 40.7426704858), (-73.9721154268, 40.7429172672), (-73.9720698292, 40.7430164621), (-73.9720336194, 40.7430889213), (-73.9720148439, 40.7431304536), (-73.9719974096, 40.7431626505), (-73.9719357188, 40.7432766417), (-73.9718887801, 40.7433517678), (-73.9717640574, 40.7435650163), (-73.9716192181, 40.7437835985), (-73.9714435334, 40.7440611752), (-73.9713657494, 40.7441724977), (-73.9712437089, 40.74435088), (-73.9711659248, 40.7444675363), (-73.9710666831, 40.7446137215), (-73.9709808524, 40.7447438401), (-73.9708440597, 40.7449382871), (-73.9708051677, 40.7449865495), (-73.9707394536, 40.7450710722), (-73.9707086082, 40.7451112696), (-73.9706737394, 40.7451541976), (-73.9704819615, 40.7453795059), (-73.9704041774, 40.7454693622), (-73.9702620204, 40.7456236101), (-73.9699857528, 40.7459146416), (-73.9698784645, 40.7460138321), (-73.9695686693, 40.7462995277), (-73.9694707687, 40.7463853187), (-73.9691609736, 40.7466710128), (-73.9690778251, 40.7467541363), (-73.9690442975, 40.7467903321), (-73.9686674471, 40.7471980735), (-73.9685977097, 40.7472865304), (-73.968499809, 40.7474019115), (-73.9683952029, 40.7475279606), (-73.9683107133, 40.7476298792), (-73.9682356114, 40.7477197325), (-73.968204766, 40.7477545943), (-73.9681605096, 40.7478055852), (-73.9681189354, 40.747859243), (-73.9680424924, 40.7479544301), (-73.9680317636, 40.7479664951))",Brooklyn Bridge/Exit 2 (FDR Dr),49th St/Tunnel Exit St (FDR Dr),2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),4909.4804761714,
edd9b85ac2549308b92025aa454e070b,LineString,"((-73.9816426332, 40.7107320716), (-73.9813677068, 40.7107508782), (-73.9805174465, 40.7108098394), (-73.9803511496, 40.7108273117), (-73.9801526661, 40.7108554581), (-73.9801057274, 40.7108635271), (-73.9800574477, 40.7108728669), (-73.9798965151, 40.710902411), (-73.9797811801, 40.710929223), (-73.9796738918, 40.7109587036), (-73.979612201, 40.7109775101), (-73.9795330758, 40.7110016536), (-73.9794298108, 40.7110365347), (-73.9791924353, 40.7111277081), (-73.9790636892, 40.7111840005), (-73.9790435727, 40.7111934038), (-73.9789175088, 40.7112550966), (-73.9787713285, 40.7113328638), (-73.9786774511, 40.7113905538), (-73.9785634573, 40.7114616497), (-73.9784588511, 40.7115340797), (-73.9783944781, 40.7115823664), (-73.9783515627, 40.7116145151), (-73.9782724376, 40.711681608), (-73.9781772192, 40.7117633775), (-73.9780833418, 40.7118518815), (-73.9779975112, 40.7119403853), (-73.9779157038, 40.712036958), (-73.9778406019, 40.7121295279), (-73.9777574534, 40.7122448429), (-73.9777252669, 40.7122944633), (-73.9777024682, 40.7123280094), (-73.9776608939, 40.7124004385), (-73.9776407774, 40.712433921), (-73.9775817688, 40.7125465671), (-73.9775254424, 40.7126552103), (-73.9773309822, 40.7130213558), (-73.9771928484, 40.7132841941), (-73.9771606619, 40.7133445508), (-73.977058738, 40.7135362942), (-73.9766497011, 40.7143329319), (-73.9765866692, 40.7144536433), (-73.9765625293, 40.7145085987), (-73.9764337833, 40.7147500208), (-73.9764123256, 40.7147875682), (-73.9763922091, 40.7148237815), (-73.9763761158, 40.7148586605), (-73.9763559992, 40.7148948737), (-73.9763372238, 40.7149297527), (-73.9763211305, 40.7149659658), (-73.976301014, 40.714999447), (-73.9762487109, 40.7151040838), (-73.9762004311, 40.7152006519), (-73.9760274286, 40.7155292364), (-73.9757967587, 40.7159892012), (-73.9757149513, 40.7161675955), (-73.9755473132, 40.7165068484), (-73.9755245144, 40.7165497949), (-73.9753716285, 40.7168984482), (-73.9752764101, 40.7171479299), (-73.9752375181, 40.7172498315), (-73.9751262064, 40.7176052153), (-73.9750283058, 40.717963329), (-73.974954545, 40.7183106408), (-73.9749518628, 40.718320043), (-73.9748915131, 40.7186888256), (-73.9748794432, 40.7187733181), (-73.9748606677, 40.7189302325), (-73.9746675487, 40.7205046924), (-73.9746004934, 40.7211202616), (-73.9745844002, 40.7212530306), (-73.9745709891, 40.7213335178), (-73.9745535548, 40.721418007), (-73.9745374615, 40.7215145659), (-73.9745227094, 40.7216124587), (-73.9744824762, 40.7218364491), (-73.974427491, 40.7220483055), (-73.9743577535, 40.7222575566), (-73.9742732639, 40.72246001), (-73.9741874332, 40.7226249833), (-73.9741659756, 40.7226665919), (-73.9740077252, 40.7229307896), (-73.9732808466, 40.724085459), (-73.9731775816, 40.7242504283), (-73.9724735017, 40.7253688675), (-73.9723085458, 40.7256733271), (-73.9721704121, 40.7259321771), (-73.972157001, 40.7259629849), (-73.9720631237, 40.7261654906), (-73.9720389838, 40.7262218338), (-73.9719947274, 40.7263385219), (-73.9719786341, 40.7263800646), (-73.9719102378, 40.7265933039), (-73.9718726869, 40.7267663341), (-73.9718646402, 40.7268078765), (-73.9718606169, 40.7268374136), (-73.9718217249, 40.7271029286), (-73.9717425997, 40.7276782923), (-73.971707731, 40.7279169988), (-73.9716782267, 40.7281006968), (-73.9716648157, 40.728177174), (-73.9716406758, 40.7284212143), (-73.9716406758, 40.7285486332), (-73.9716527457, 40.7287055881), (-73.9716768856, 40.7288624791), (-73.9717090721, 40.7289952327), (-73.9717627163, 40.7291481214), (-73.971823066, 40.7292996758), (-73.971887439, 40.7294243618), (-73.9719182844, 40.7294793683), (-73.9719826574, 40.7295907152), (-73.9720886047, 40.7297342019), (-73.9722039397, 40.7298736866), (-73.9722428317, 40.7299112255), (-73.9723434145, 40.7300131076), (-73.9725244637, 40.7301740606), (-73.9728248711, 40.7304154894), (-73.9730957742, 40.7306367189), (-73.9732687767, 40.7307936689), (-73.9734069104, 40.7309344853), (-73.973530292, 40.7310793029), (-73.9736416037, 40.731229519), (-73.9736550148, 40.7312563229), (-73.9737126823, 40.7313461984), (-73.9737824197, 40.7314722778), (-73.973850816, 40.7316224296), (-73.9738937314, 40.7317324391), (-73.9739312823, 40.7318423849), (-73.9739460344, 40.7319161901), (-73.9740077252, 40.7321682831), (-73.9740841682, 40.7324606438), (-73.9740962381, 40.7325143141), (-73.97417134, 40.7327986068), (-73.9743577535, 40.7335214647), (-73.9744637008, 40.7339398943), (-73.9745294149, 40.7342081121), (-73.9747962947, 40.7352246369), (-73.9748244579, 40.7353399755), (-73.9748365278, 40.7353936434), (-73.9748740788, 40.7355572509), (-73.9748941953, 40.7356685876), (-73.9749102886, 40.7359448644), (-73.9749116297, 40.7361339388), (-73.9748915131, 40.7362586754), (-73.9748620088, 40.7364196133), (-73.9748378689, 40.7364812828), (-73.9748137291, 40.7365590841), (-73.974761426, 40.7366904886), (-73.9746930296, 40.7368406921), (-73.974659502, 40.7369023612), (-73.9746246333, 40.7369654275), (-73.9745884235, 40.7370204278), (-73.9745642836, 40.7370606301), (-73.9744945462, 40.737161231), (-73.9744637008, 40.7372041642), (-73.9743188615, 40.7374079693), (-73.973696589, 40.7382367747), (-73.9736389215, 40.7383105728), (-73.973606735, 40.7383534417), (-73.9734350736, 40.7386015728), (-73.9733143742, 40.7388027063), (-73.9732285435, 40.7389650352), (-73.9731507595, 40.7391420343), (-73.9730568821, 40.739364632), (-73.9729254539, 40.7397508897))",Montgomery St/Exit 3 (FDR Dr),I-495/Tunnel Exit St/Queens Midtown Tunnel (FDR Dr),2024-03-17 10:00:00+00:00,2024-03-17 15:45:00+00:00,8,(),3638.9617857765,
6204aff5e031e20eacebb07a75e88b8e,LineString,"((-73.9787337775, 40.7724282173), (-73.9789939518, 40.7720742055), (-73.9792045052, 40.7717885571), (-73.9794499273, 40.7714452062), (-73.9796645041, 40.7711448281), (-73.9801231618, 40.7705399419), (-73.9802183802, 40.7704085408), (-73.9806019361, 40.7699284484))",Peter Jennings Way/W 66th St (Central Park),W 62nd St (Central Park W),2024-03-17 10:00:00+00:00,2024-03-17 17:00:00+00:00,8,(),319.4387394534,
a924aff95197f01a034aa4453061abee,LineString,"((-73.9711498315, 40.6753765556), (-73.9710425432, 40.6752343503))",Atlantic Ave (Flatbush Ave),Grand Army Plz (Grand Army Plz/Flatbush Ave),2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),18.2180859687,
2494bd2caafa6cfe402ae2f0a3d5fe76,LineString,"((-73.9759255047, 40.7779254104), (-73.9752308126, 40.7776384543), (-73.9749988015, 40.7775432463))",Columbus Ave,Central Park W,2024-03-17 10:00:00+00:00,2024-03-17 17:00:00+00:00,8,(),88.8513850447,
3ddff3f5715206617281cff93c9daf74,LineString,"((-73.974659502, 40.779938448), (-73.9735866184, 40.7794878111))",Columbus Ave,Central Park W,2024-03-17 10:00:00+00:00,2024-03-17 17:00:00+00:00,8,(),103.3031953567,
9fd672903862d2b637875b9c06219af8,LineString,"((-73.9846064742, 40.7104464138), (-73.9843905563, 40.7104745603), (-73.9842644925, 40.7104839636), (-73.9839815195, 40.7105054388), (-73.9832264776, 40.7105469914), (-73.9828925426, 40.7105724693), (-73.9823265965, 40.7106234252), (-73.9821683462, 40.7106408976), (-73.9820664222, 40.7106502374), (-73.9816426332, 40.7107320716))",FDR Dr N,FDR Dr N,2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),252.2410873931,
a1221bf3336310a48aef71cfb2fe0dea,LineString,"((-73.9926195736, 40.7151214915), (-73.9929079111, 40.7152086569), (-73.9930366571, 40.7152476017), (-73.9934027786, 40.7153575747), (-73.9942704733, 40.7156217379))",Allen St/Avenue of the Immigrants (Canal St),Walker St (Canal St),2024-03-17 10:00:00+00:00,2024-03-17 15:45:00+00:00,8,(),149.8469423213,
200012cafb0e914d8941ea34ea9c59ae,LineString,"((-73.9919973011, 40.7109238225), (-73.9921917613, 40.7108970104), (-73.9924184079, 40.7108219112))",Pike Slip / Pike St,Manhattan Brg N,2024-03-17 10:00:00+00:00,2024-03-17 15:45:00+00:00,8,(),37.5081627181,
ebf70662b141a93cae9c3c3cbbb44598,LineString,"((-73.9923030729, 40.7124647986), (-73.9925256963, 40.7124527271), (-73.9927416141, 40.7124379872), (-73.9930835958, 40.7124138442), (-73.9932686682, 40.7124004385))",Pike St,Manhattan Brg N,2024-03-17 10:00:00+00:00,2024-03-17 15:45:00+00:00,8,(),81.7025674965,
6dec659946700b26a7e8a6a8bec4dd21,LineString,"((-73.9932686682, 40.7124004385), (-73.9930835958, 40.7124138442), (-73.9927416141, 40.7124379872), (-73.9925256963, 40.7124527271), (-73.9923030729, 40.7124647986))",Manhattan Brg N,Pike St,2024-03-17 10:00:00+00:00,2024-03-17 15:45:00+00:00,8,(),81.7025674965,
3ffc4e628910daf8e7c6a4108bf1a736,LineString,"((-73.9950442906, 40.7158738927), (-73.9949960108, 40.7158564216), (-73.9948900635, 40.7158148724), (-73.9947224255, 40.7157652547), (-73.9946151371, 40.7157303761), (-73.9943536217, 40.715648548), (-73.9942704733, 40.7156217379), (-73.9934027786, 40.7153575747), (-73.9930366571, 40.7152476017), (-73.9929079111, 40.7152086569), (-73.9926195736, 40.7151214915), (-73.9923795159, 40.715046397))",Manhattan Bridge (Canal St),Allen St/Avenue of the Immigrants (Canal St),2024-03-17 10:00:00+00:00,2024-03-17 15:45:00+00:00,8,(),242.7647174363,
cb39fc3f84006b0e6e41c036012b6b40,LineString,"((-73.9931560154, 40.7131205954), (-73.9926276202, 40.7131634805), (-73.9923956091, 40.7131836206))",Manhattan Brg N,Pike St,2024-03-17 10:00:00+00:00,2024-03-17 15:45:00+00:00,8,(),64.4725056219,
7b07a2698ea8e9989c2fc66f45ac2d96,LineString,"((-73.9924264546, 40.7154916259), (-73.9926195736, 40.7151214915), (-73.9928717013, 40.7146494496), (-73.9928649957, 40.7145984968), (-73.9928462203, 40.714503262), (-73.9928126927, 40.7144080271), (-73.992804646, 40.7143745456))",Delancey St (Allen St),Cherry St/Division St (Allen St),2024-03-17 10:00:00+00:00,2024-03-17 15:45:00+00:00,8,(),132.0309957136,
7626e41081087d89bd28f07a68449f25,LineString,"((-73.9929548497, 40.713827339), (-73.9927322264, 40.7138474789), (-73.9926316435, 40.7138528157), (-73.9925015564, 40.7138622186))",Chatham Sq (Broadway),Grand St (Broadway),2024-03-17 10:00:00+00:00,2024-03-17 15:45:00+00:00,8,(),38.408650354,
8ccc831552a6f6a59d974bad87f50982,LineString,"((-73.9925015564, 40.7138622186), (-73.9926316435, 40.7138528157), (-73.9927322264, 40.7138474789), (-73.9929548497, 40.713827339))",Grand St (Broadway),Chatham Sq (Broadway),2024-03-17 10:00:00+00:00,2024-03-17 15:45:00+00:00,8,(),38.408650354,
f8b0e514efc34d596d06fe5d1c72dd28,LineString,"((-73.9925766583, 40.7143932876), (-73.9925806816, 40.714469717), (-73.9925766583, 40.7145234018), (-73.9925686116, 40.7145676202), (-73.9925565417, 40.7146172388))",Pike St / Division St,Canal St,2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),25.0581694868,
ab7414c3b3bc03cb05a8c4e1291af79b,LineString,"((-73.9925766583, 40.7143932876), (-73.9926826055, 40.7143838848), (-73.992804646, 40.7143745456))",Pike St / Allen St,Manhattan Brg N,2024-03-17 10:00:00+00:00,2024-03-17 15:45:00+00:00,8,(),19.3286682314,
e7e0d56cf6b3da527a069a89ff12c6ea,LineString,"((-73.9948900635, 40.7158148724), (-73.9947224255, 40.7157652547), (-73.9946151371, 40.7157303761), (-73.9943536217, 40.715648548), (-73.9942704733, 40.7156217379), (-73.9934027786, 40.7153575747), (-73.9930366571, 40.7152476017), (-73.9929079111, 40.7152086569), (-73.9926195736, 40.7151214915))",Manhattan Bridge (Canal St),Allen St/Avenue of the Immigrants (Canal St),2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),206.3141602248,
79eeecbec2b0e1e250fb6df3d7ee34bf,LineString,"((-73.9928717013, 40.7146494496), (-73.9928649957, 40.7145984968), (-73.9928462203, 40.714503262), (-73.9928126927, 40.7144080271), (-73.992804646, 40.7143745456))",Delancey St (Allen St),Cherry St/Division St (Allen St),2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),31.1454361583,
c35c6841c52ba4b1de41be5de94c24c6,LineString,"((-73.9926946755, 40.713602051), (-73.9926718767, 40.7134531928), (-73.9926276202, 40.7131634805), (-73.9925256963, 40.7124527271), (-73.9924304779, 40.7117567063), (-73.992367446, 40.7114026255), (-73.9923138018, 40.7112188815), (-73.9922641809, 40.7110754184), (-73.9922199245, 40.7109654383), (-73.9921917613, 40.7108970104), (-73.992111295, 40.710596613), (-73.9920884962, 40.710501436), (-73.992060333, 40.7103686455), (-73.9920174177, 40.7102103767), (-73.9920120533, 40.7101902992), (-73.9919637735, 40.7100454361), (-73.9919235404, 40.7099247167), (-73.9918833072, 40.7098362101))",E Broadway (Pike St),South St (Pike Slip),2024-03-17 10:00:00+00:00,2024-03-17 15:45:00+00:00,8,(),425.210723609,
bdf2a5e820197e5768ebb221815c05a9,LineString,"((-73.9939231272, 40.7142967184), (-73.9934027786, 40.7153575747), (-73.9931519921, 40.71583768), (-73.9928234215, 40.7164773703))",Forsyth St / Division St,Hester St,2024-03-17 10:00:00+00:00,2024-03-17 15:30:00+00:00,8,(),259.5983839223,
aca823580b9f0c83ca09406760e74681,LineString,"((-73.9948900635, 40.7158148724), (-73.9949960108, 40.7158564216), (-73.9950442906, 40.7158738927), (-73.9950791593, 40.7158886318), (-73.995242774, 40.715947652), (-73.9955096538, 40.7160428212))",Allen St/Avenue of the Immigrants (Canal St),Walker St (Canal St),2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),58.0569724241,
532180c2befe5ef350e2a3b8f18711c1,LineString,"((-74.0012536044, 40.6469129288), (-74.0018208916, 40.6463698108), (-74.0021038647, 40.6461002216), (-74.0024096365, 40.6458105345), (-74.0030091102, 40.6452499815), (-74.003583103, 40.6446934306), (-74.0041718478, 40.6441234556), (-74.0047538872, 40.6435655596), (-74.005329221, 40.6430103303), (-74.0059085782, 40.6424470826), (-74.0064879353, 40.6418971864), (-74.0070793624, 40.6413245798), (-74.0076614018, 40.6407693318), (-74.0082327123, 40.6402168141), (-74.0088335271, 40.6396427938), (-74.0094034965, 40.6390862598), (-74.0099855359, 40.6385283217), (-74.0105635519, 40.6379744498), (-74.0111576612, 40.6374058167))",42nd St,60th St,2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),1347.5518057253,
2dc77024ef2daeec3320a525cdd8cb52,LineString,"((-73.9820181425, 40.7684129891), (-73.9821120198, 40.7683928657), (-73.9821951683, 40.7683606809))",W 62nd St (Central Park W),Columbus Cir (Central Park),2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),16.0801654725,
3cb58067cc52d7ce8d5aa851e5ca66e8,LineString,"((-73.9616561527, 40.6704895294), (-73.9607643182, 40.6703017944), (-73.9603874679, 40.6702199741), (-73.9603204126, 40.6702065599), (-73.9598483439, 40.6701033148), (-73.9595224555, 40.6700335735), (-73.959464788, 40.6700228293), (-73.9593977327, 40.6700094151), (-73.9593347008, 40.6699987345), (-73.9592140014, 40.6699732411), (-73.9582805927, 40.6697854411))",Washington Ave / Classon Ave,Franklin Ave,2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),295.276805682,
520c0983a4f1ac1e6a4b6d1f8689e340,LineString,"((-73.9580485816, 40.6704359363), (-73.9581826921, 40.6700590669), (-73.9582805927, 40.6697854411), (-73.9586064811, 40.6688990104), (-73.9589283462, 40.6680165732), (-73.9590222235, 40.6677550186), (-73.9592394824, 40.6671475391), (-73.9595506187, 40.6662637436), (-73.9603458936, 40.6641072614), (-73.9604209955, 40.6639047578), (-73.9604840274, 40.6637357606), (-73.9605081673, 40.6636713533), (-73.9606409366, 40.6633146645))",Eastern Pkwy,Empire Blvd,2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),821.4901076212,
9e3b7a7ae98262af39700c6f5a90ad5d,LineString,"((-74.1212556358, 40.6278209491), (-74.1209941204, 40.6279242596), (-74.1194679435, 40.6285263709), (-74.1193432207, 40.62857599), (-74.1190226968, 40.6287020732), (-74.1188979741, 40.6287503562), (-74.1186377998, 40.6288509299), (-74.1184540685, 40.6289233861), (-74.1183736022, 40.6289434881), (-74.1182716782, 40.6289501675), (-74.1181737776, 40.6289501675), (-74.1180383261, 40.6289488316), (-74.1173878904, 40.6289421522), (-74.1172242756, 40.6289408163), (-74.1168769296, 40.628936745), (-74.1166341896, 40.628936745), (-74.1161929663, 40.628936745), (-74.1157678361, 40.6289890992), (-74.1155666705, 40.6290132088), (-74.1153789158, 40.6290359825), (-74.1152153011, 40.6290561481), (-74.1147861476, 40.6291084385), (-74.1140404935, 40.6291982609), (-74.1137695904, 40.6292317853), (-74.1133605535, 40.6292814038), (-74.1128080185, 40.629367282), (-74.1125344332, 40.6294182363), (-74.112289011, 40.629465183), (-74.1120637055, 40.6295107937), (-74.1113435324, 40.6296583128), (-74.1112255152, 40.6296824221), (-74.1102035935, 40.6298728796), (-74.110003769, 40.6299064036), (-74.1095142658, 40.6300029679), (-74.1093184646, 40.6300404994), (-74.1091092523, 40.6300740234), (-74.1088852878, 40.6301196337), (-74.1086894865, 40.6301531576), (-74.1082630153, 40.6302268846), (-74.1081221993, 40.6302497215), (-74.1080001588, 40.6302724948), (-74.1077252324, 40.6303221126), (-74.1074784692, 40.6303663869), (-74.1073886152, 40.630381145), (-74.10730949, 40.6303945672), (-74.1072370704, 40.63040659), (-74.1071405108, 40.6304226839), (-74.1069138642, 40.6304616147), (-74.1067341562, 40.6304938026), (-74.1065464015, 40.6305273262), (-74.1063371892, 40.6305555065), (-74.1061641868, 40.630575608), (-74.1060475107, 40.6305917019), (-74.1059817965, 40.6305943736), (-74.1058785315, 40.6305983812), (-74.1058128174, 40.6306051241), (-74.1057149167, 40.6306104675), (-74.1055834885, 40.6306077958), (-74.1054346259, 40.6306104675), (-74.1052736934, 40.6306265614), (-74.1051489706, 40.6306399836), (-74.1047104295, 40.6306909369), (-74.103742152, 40.630803594), (-74.1036362048, 40.6308129449), (-74.1027309592, 40.6309135791), (-74.102599531, 40.6309283371), (-74.1023286279, 40.6309605247), (-74.1018310781, 40.6310194929), (-74.1016111369, 40.6310516805), (-74.101495802, 40.6310677743), (-74.1012101467, 40.6311120481), (-74.1009204681, 40.6311563218), (-74.1005127724, 40.631219361), (-74.0997054274, 40.6313319536), (-74.0995216961, 40.6313574618), (-74.0988726015, 40.6314459454))",Clove Rd (Forest Ave),Victory Blvd (Forest Ave),2024-03-17 10:00:00+00:00,2024-03-17 22:00:00+00:00,0,(),1947.3672674101,
